id;pesid;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_principal;causa_acidente;ordem_tipo_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;id_veiculo;tipo_veiculo;marca;ano_fabricacao_veiculo;tipo_envolvido;estado_fisico;idade;sexo;ilesos;feridos_leves;feridos_graves;mortos;latitude;longitude;regional;delegacia;uop
380446;848472;31/08/2021;terça-feira;08:20:00;CE;116;1,6;FORTALEZA;Sim;Reação tardia ou ineficiente do condutor;3;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;Sim;688020;Motocicleta;YAMAHA/XTZ150 CROSSER S/XTZ150 CROSSER S/XTZ150 CROSSER S/XTZ150 CROSSER S/XTZ150 CROSSER S/XTZ150 CROSSER S/XTZ150 CROSSER S/XTZ150 CROSSER S;2018;Condutor;Lesões Leves;49;Masculino;0;1;0;0;-3,76159894;-38,51900662;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
380446;848470;31/08/2021;terça-feira;08:20:00;CE;116;1,6;FORTALEZA;Sim;Reação tardia ou ineficiente do condutor;2;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;Sim;688006;Caminhonete;HYUNDAI/HR HDB/HR HDB/HR HDB/HR HDB/HR HDB/HR HDB/HR HDB/HR HDB;2018;Condutor;Ileso;36;Masculino;1;0;0;0;-3,76159894;-38,51900662;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
380446;848474;31/08/2021;terça-feira;08:20:00;CE;116;1,6;FORTALEZA;Sim;Reação tardia ou ineficiente do condutor;2;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;Sim;688020;Motocicleta;YAMAHA/XTZ150 CROSSER S/XTZ150 CROSSER S/XTZ150 CROSSER S/XTZ150 CROSSER S/XTZ150 CROSSER S/XTZ150 CROSSER S/XTZ150 CROSSER S/XTZ150 CROSSER S;2018;Passageiro;Lesões Leves;46;Feminino;0;1;0;0;-3,76159894;-38,51900662;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
380446;848472;31/08/2021;terça-feira;08:20:00;CE;116;1,6;FORTALEZA;Sim;Reação tardia ou ineficiente do condutor;2;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;Sim;688020;Motocicleta;YAMAHA/XTZ150 CROSSER S/XTZ150 CROSSER S/XTZ150 CROSSER S/XTZ150 CROSSER S/XTZ150 CROSSER S/XTZ150 CROSSER S/XTZ150 CROSSER S/XTZ150 CROSSER S;2018;Condutor;Lesões Leves;49;Masculino;0;1;0;0;-3,76159894;-38,51900662;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
380446;848470;31/08/2021;terça-feira;08:20:00;CE;116;1,6;FORTALEZA;Sim;Reação tardia ou ineficiente do condutor;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;Sim;688006;Caminhonete;HYUNDAI/HR HDB/HR HDB/HR HDB/HR HDB/HR HDB/HR HDB/HR HDB/HR HDB;2018;Condutor;Ileso;36;Masculino;1;0;0;0;-3,76159894;-38,51900662;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
380446;848474;31/08/2021;terça-feira;08:20:00;CE;116;1,6;FORTALEZA;Sim;Reação tardia ou ineficiente do condutor;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;Sim;688020;Motocicleta;YAMAHA/XTZ150 CROSSER S/XTZ150 CROSSER S/XTZ150 CROSSER S/XTZ150 CROSSER S/XTZ150 CROSSER S/XTZ150 CROSSER S/XTZ150 CROSSER S/XTZ150 CROSSER S;2018;Passageiro;Lesões Leves;46;Feminino;0;1;0;0;-3,76159894;-38,51900662;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
380446;848472;31/08/2021;terça-feira;08:20:00;CE;116;1,6;FORTALEZA;Sim;Reação tardia ou ineficiente do condutor;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;Sim;688020;Motocicleta;YAMAHA/XTZ150 CROSSER S/XTZ150 CROSSER S/XTZ150 CROSSER S/XTZ150 CROSSER S/XTZ150 CROSSER S/XTZ150 CROSSER S/XTZ150 CROSSER S/XTZ150 CROSSER S;2018;Condutor;Lesões Leves;49;Masculino;0;1;0;0;-3,76159894;-38,51900662;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
380697;849192;01/09/2021;quarta-feira;13:00:00;CE;222;0,9;FORTALEZA;Sim;Manobra de mudança de faixa;3;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;688601;Motocicleta;HONDA/CG 125I CARGO/CG 125I CARGO/CG 125I CARGO/CG 125I CARGO/CG 125I CARGO/CG 125I CARGO/CG 125I CARGO/CG 125I CARGO;2018;Condutor;Lesões Leves;29;Masculino;0;1;0;0;-3,7378044;-38,57750416;SPRF-CE;DEL01-CE;UOP01-DEL01-CE
380697;849188;01/09/2021;quarta-feira;13:00:00;CE;222;0,9;FORTALEZA;Sim;Manobra de mudança de faixa;3;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;688600;Caminhonete;MMC/L200 TRITON 3.2 D/L200 TRITON 3.2 D/L200 TRITON 3.2 D/L200 TRITON 3.2 D/L200 TRITON 3.2 D/L200 TRITON 3.2 D/L200 TRITON 3.2 D/L200 TRITON 3.2 D;2012;Condutor;Ileso;27;Feminino;1;0;0;0;-3,7378044;-38,57750416;SPRF-CE;DEL01-CE;UOP01-DEL01-CE
380697;849192;01/09/2021;quarta-feira;13:00:00;CE;222;0,9;FORTALEZA;Sim;Manobra de mudança de faixa;2;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;688601;Motocicleta;HONDA/CG 125I CARGO/CG 125I CARGO/CG 125I CARGO/CG 125I CARGO/CG 125I CARGO/CG 125I CARGO/CG 125I CARGO/CG 125I CARGO;2018;Condutor;Lesões Leves;29;Masculino;0;1;0;0;-3,7378044;-38,57750416;SPRF-CE;DEL01-CE;UOP01-DEL01-CE
380697;849188;01/09/2021;quarta-feira;13:00:00;CE;222;0,9;FORTALEZA;Sim;Manobra de mudança de faixa;2;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;688600;Caminhonete;MMC/L200 TRITON 3.2 D/L200 TRITON 3.2 D/L200 TRITON 3.2 D/L200 TRITON 3.2 D/L200 TRITON 3.2 D/L200 TRITON 3.2 D/L200 TRITON 3.2 D/L200 TRITON 3.2 D;2012;Condutor;Ileso;27;Feminino;1;0;0;0;-3,7378044;-38,57750416;SPRF-CE;DEL01-CE;UOP01-DEL01-CE
380697;849192;01/09/2021;quarta-feira;13:00:00;CE;222;0,9;FORTALEZA;Sim;Manobra de mudança de faixa;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;688601;Motocicleta;HONDA/CG 125I CARGO/CG 125I CARGO/CG 125I CARGO/CG 125I CARGO/CG 125I CARGO/CG 125I CARGO/CG 125I CARGO/CG 125I CARGO;2018;Condutor;Lesões Leves;29;Masculino;0;1;0;0;-3,7378044;-38,57750416;SPRF-CE;DEL01-CE;UOP01-DEL01-CE
380697;849188;01/09/2021;quarta-feira;13:00:00;CE;222;0,9;FORTALEZA;Sim;Manobra de mudança de faixa;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;688600;Caminhonete;MMC/L200 TRITON 3.2 D/L200 TRITON 3.2 D/L200 TRITON 3.2 D/L200 TRITON 3.2 D/L200 TRITON 3.2 D/L200 TRITON 3.2 D/L200 TRITON 3.2 D/L200 TRITON 3.2 D;2012;Condutor;Ileso;27;Feminino;1;0;0;0;-3,7378044;-38,57750416;SPRF-CE;DEL01-CE;UOP01-DEL01-CE
380881;851529;02/09/2021;quinta-feira;17:00:00;CE;222;2;FORTALEZA;Sim;Pedestre cruzava a pista fora da faixa;2;Atropelamento de Pedestre;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;688829;Automóvel;HYUNDAI/CRETA 20A PRESTI/CRETA 20A PRESTI/CRETA 20A PRESTI/CRETA 20A PRESTI/CRETA 20A PRESTI/CRETA 20A PRESTI/CRETA 20A PRESTI/CRETA 20A PRESTI;2021;Pedestre;Lesões Graves;70;Feminino;0;0;1;0;-3,73911117;-38,58687498;SPRF-CE;DEL01-CE;UOP01-DEL01-CE
380881;849533;02/09/2021;quinta-feira;17:00:00;CE;222;2;FORTALEZA;Sim;Pedestre cruzava a pista fora da faixa;2;Atropelamento de Pedestre;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;688829;Automóvel;HYUNDAI/CRETA 20A PRESTI/CRETA 20A PRESTI/CRETA 20A PRESTI/CRETA 20A PRESTI/CRETA 20A PRESTI/CRETA 20A PRESTI/CRETA 20A PRESTI/CRETA 20A PRESTI;2021;Condutor;Ileso;50;Masculino;1;0;0;0;-3,73911117;-38,58687498;SPRF-CE;DEL01-CE;UOP01-DEL01-CE
380881;851529;02/09/2021;quinta-feira;17:00:00;CE;222;2;FORTALEZA;Sim;Pedestre cruzava a pista fora da faixa;2;Atropelamento de Pedestre;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;688828;Motocicleta;HONDA/NXR160 BROS ESDD/NXR160 BROS ESDD/NXR160 BROS ESDD/NXR160 BROS ESDD/NXR160 BROS ESDD/NXR160 BROS ESDD/NXR160 BROS ESDD/NXR160 BROS ESDD;2021;Pedestre;Lesões Graves;70;Feminino;0;0;1;0;-3,73911117;-38,58687498;SPRF-CE;DEL01-CE;UOP01-DEL01-CE
380881;849530;02/09/2021;quinta-feira;17:00:00;CE;222;2;FORTALEZA;Sim;Pedestre cruzava a pista fora da faixa;2;Atropelamento de Pedestre;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;688828;Motocicleta;HONDA/NXR160 BROS ESDD/NXR160 BROS ESDD/NXR160 BROS ESDD/NXR160 BROS ESDD/NXR160 BROS ESDD/NXR160 BROS ESDD/NXR160 BROS ESDD/NXR160 BROS ESDD;2021;Condutor;Lesões Leves;40;Feminino;0;1;0;0;-3,73911117;-38,58687498;SPRF-CE;DEL01-CE;UOP01-DEL01-CE
380881;851529;02/09/2021;quinta-feira;17:00:00;CE;222;2;FORTALEZA;Sim;Pedestre cruzava a pista fora da faixa;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;688829;Automóvel;HYUNDAI/CRETA 20A PRESTI/CRETA 20A PRESTI/CRETA 20A PRESTI/CRETA 20A PRESTI/CRETA 20A PRESTI/CRETA 20A PRESTI/CRETA 20A PRESTI/CRETA 20A PRESTI;2021;Pedestre;Lesões Graves;70;Feminino;0;0;1;0;-3,73911117;-38,58687498;SPRF-CE;DEL01-CE;UOP01-DEL01-CE
380881;849533;02/09/2021;quinta-feira;17:00:00;CE;222;2;FORTALEZA;Sim;Pedestre cruzava a pista fora da faixa;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;688829;Automóvel;HYUNDAI/CRETA 20A PRESTI/CRETA 20A PRESTI/CRETA 20A PRESTI/CRETA 20A PRESTI/CRETA 20A PRESTI/CRETA 20A PRESTI/CRETA 20A PRESTI/CRETA 20A PRESTI;2021;Condutor;Ileso;50;Masculino;1;0;0;0;-3,73911117;-38,58687498;SPRF-CE;DEL01-CE;UOP01-DEL01-CE
380881;851529;02/09/2021;quinta-feira;17:00:00;CE;222;2;FORTALEZA;Sim;Pedestre cruzava a pista fora da faixa;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;688828;Motocicleta;HONDA/NXR160 BROS ESDD/NXR160 BROS ESDD/NXR160 BROS ESDD/NXR160 BROS ESDD/NXR160 BROS ESDD/NXR160 BROS ESDD/NXR160 BROS ESDD/NXR160 BROS ESDD;2021;Pedestre;Lesões Graves;70;Feminino;0;0;1;0;-3,73911117;-38,58687498;SPRF-CE;DEL01-CE;UOP01-DEL01-CE
380881;849530;02/09/2021;quinta-feira;17:00:00;CE;222;2;FORTALEZA;Sim;Pedestre cruzava a pista fora da faixa;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;688828;Motocicleta;HONDA/NXR160 BROS ESDD/NXR160 BROS ESDD/NXR160 BROS ESDD/NXR160 BROS ESDD/NXR160 BROS ESDD/NXR160 BROS ESDD/NXR160 BROS ESDD/NXR160 BROS ESDD;2021;Condutor;Lesões Leves;40;Feminino;0;1;0;0;-3,73911117;-38,58687498;SPRF-CE;DEL01-CE;UOP01-DEL01-CE
380994;849819;03/09/2021;sexta-feira;08:15:00;CE;116;8;FORTALEZA;Sim;Demais falhas mecânicas ou elétricas;1;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;Sim;689132;Bicicleta;;NA;Condutor;Lesões Graves;28;Masculino;0;0;1;0;-3,8192799;-38,50268337;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
381028;851772;03/09/2021;sexta-feira;11:50:00;CE;222;1;FORTALEZA;Sim;Condutor deixou de manter distância do veículo da frente;1;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Sim;689156;Ônibus;VW/INDUSCAR APACHE U/INDUSCAR APACHE U/INDUSCAR APACHE U/INDUSCAR APACHE U/INDUSCAR APACHE U/INDUSCAR APACHE U/INDUSCAR APACHE U/INDUSCAR APACHE U;2017;Condutor;Ileso;58;Masculino;1;0;0;0;-3,81490007;-38,53837475;SPRF-CE;DEL01-CE;UOP01-DEL01-CE
381028;851774;03/09/2021;sexta-feira;11:50:00;CE;222;1;FORTALEZA;Sim;Condutor deixou de manter distância do veículo da frente;1;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Sim;689155;Motocicleta;HONDA/NXR 160 BROS/NXR 160 BROS/NXR 160 BROS/NXR 160 BROS/NXR 160 BROS/NXR 160 BROS/NXR 160 BROS/NXR 160 BROS;2018;Passageiro;Não Informado;39;Não Informado;0;0;0;0;-3,81490007;-38,53837475;SPRF-CE;DEL01-CE;UOP01-DEL01-CE
381028;851771;03/09/2021;sexta-feira;11:50:00;CE;222;1;FORTALEZA;Sim;Condutor deixou de manter distância do veículo da frente;1;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Sim;689155;Motocicleta;HONDA/NXR 160 BROS/NXR 160 BROS/NXR 160 BROS/NXR 160 BROS/NXR 160 BROS/NXR 160 BROS/NXR 160 BROS/NXR 160 BROS;2018;Condutor;Lesões Leves;26;Masculino;0;1;0;0;-3,81490007;-38,53837475;SPRF-CE;DEL01-CE;UOP01-DEL01-CE
381041;849903;03/09/2021;sexta-feira;13:40:00;CE;116;3;FORTALEZA;Sim;Manobra de mudança de faixa;1;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Viaduto;Sim;689165;Motocicleta;HONDA/CB 300R/CB 300R/CB 300R/CB 300R/CB 300R/CB 300R/CB 300R/CB 300R;2010;Condutor;Lesões Leves;26;Masculino;0;1;0;0;-3,77866493;-38,51490171;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
381041;849899;03/09/2021;sexta-feira;13:40:00;CE;116;3;FORTALEZA;Sim;Manobra de mudança de faixa;1;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Viaduto;Sim;689197;Automóvel;CHEV/ONIX 10MT LT1/ONIX 10MT LT1/ONIX 10MT LT1/ONIX 10MT LT1/ONIX 10MT LT1/ONIX 10MT LT1/ONIX 10MT LT1/ONIX 10MT LT1;2020;Condutor;Ileso;52;Masculino;1;0;0;0;-3,77866493;-38,51490171;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
381571;850997;05/09/2021;domingo;09:40:00;CE;20;426;FORTALEZA;Sim;Acessar a via sem observar a presença dos outros veículos;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;690128;Automóvel;CHEVROLET/CLASSIC LS/CLASSIC LS/CLASSIC LS/CLASSIC LS/CLASSIC LS/CLASSIC LS/CLASSIC LS/CLASSIC LS;2013;Testemunha;Não Informado;38;Não Informado;0;0;0;0;-3,76999035;-38,67006282;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
381571;850991;05/09/2021;domingo;09:40:00;CE;20;426;FORTALEZA;Sim;Acessar a via sem observar a presença dos outros veículos;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;690128;Automóvel;CHEVROLET/CLASSIC LS/CLASSIC LS/CLASSIC LS/CLASSIC LS/CLASSIC LS/CLASSIC LS/CLASSIC LS/CLASSIC LS;2013;Condutor;Lesões Leves;23;Feminino;0;1;0;0;-3,76999035;-38,67006282;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
381571;850997;05/09/2021;domingo;09:40:00;CE;20;426;FORTALEZA;Sim;Acessar a via sem observar a presença dos outros veículos;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;690127;Automóvel;FIAT/PALIO FIRE FLEX/PALIO FIRE FLEX/PALIO FIRE FLEX/PALIO FIRE FLEX/PALIO FIRE FLEX/PALIO FIRE FLEX/PALIO FIRE FLEX/PALIO FIRE FLEX;2007;Testemunha;Não Informado;31;Não Informado;0;0;0;0;-3,76999035;-38,67006282;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
381571;850987;05/09/2021;domingo;09:40:00;CE;20;426;FORTALEZA;Sim;Acessar a via sem observar a presença dos outros veículos;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;690127;Automóvel;FIAT/PALIO FIRE FLEX/PALIO FIRE FLEX/PALIO FIRE FLEX/PALIO FIRE FLEX/PALIO FIRE FLEX/PALIO FIRE FLEX/PALIO FIRE FLEX/PALIO FIRE FLEX;2007;Condutor;Ileso;63;Masculino;1;0;0;0;-3,76999035;-38,67006282;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
381571;850997;05/09/2021;domingo;09:40:00;CE;20;426;FORTALEZA;Não;Conversão proibida;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;690128;Automóvel;CHEVROLET/CLASSIC LS/CLASSIC LS/CLASSIC LS/CLASSIC LS/CLASSIC LS/CLASSIC LS/CLASSIC LS/CLASSIC LS;2013;Testemunha;Não Informado;38;Não Informado;0;0;0;0;-3,76999035;-38,67006282;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
381571;850991;05/09/2021;domingo;09:40:00;CE;20;426;FORTALEZA;Não;Conversão proibida;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;690128;Automóvel;CHEVROLET/CLASSIC LS/CLASSIC LS/CLASSIC LS/CLASSIC LS/CLASSIC LS/CLASSIC LS/CLASSIC LS/CLASSIC LS;2013;Condutor;Lesões Leves;23;Feminino;0;1;0;0;-3,76999035;-38,67006282;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
381571;850997;05/09/2021;domingo;09:40:00;CE;20;426;FORTALEZA;Não;Conversão proibida;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;690127;Automóvel;FIAT/PALIO FIRE FLEX/PALIO FIRE FLEX/PALIO FIRE FLEX/PALIO FIRE FLEX/PALIO FIRE FLEX/PALIO FIRE FLEX/PALIO FIRE FLEX/PALIO FIRE FLEX;2007;Testemunha;Não Informado;45;Não Informado;0;0;0;0;-3,76999035;-38,67006282;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
381571;850987;05/09/2021;domingo;09:40:00;CE;20;426;FORTALEZA;Não;Conversão proibida;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;690127;Automóvel;FIAT/PALIO FIRE FLEX/PALIO FIRE FLEX/PALIO FIRE FLEX/PALIO FIRE FLEX/PALIO FIRE FLEX/PALIO FIRE FLEX/PALIO FIRE FLEX/PALIO FIRE FLEX;2007;Condutor;Ileso;63;Masculino;1;0;0;0;-3,76999035;-38,67006282;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
381600;851059;05/09/2021;domingo;13:30:00;CE;116;8;FORTALEZA;Sim;Ausência de reação do condutor;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;690108;Automóvel;CHEVROLET/ONIX 1.0MT LT/ONIX 1.0MT LT/ONIX 1.0MT LT/ONIX 1.0MT LT/ONIX 1.0MT LT/ONIX 1.0MT LT/ONIX 1.0MT LT/ONIX 1.0MT LT;2018;Condutor;Lesões Leves;26;Masculino;0;1;0;0;-3,8192799;-38,50268337;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
381600;851060;05/09/2021;domingo;13:30:00;CE;116;8;FORTALEZA;Sim;Ausência de reação do condutor;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;690225;Motocicleta;HONDA/NXR160 BROS ESDD/NXR160 BROS ESDD/NXR160 BROS ESDD/NXR160 BROS ESDD/NXR160 BROS ESDD/NXR160 BROS ESDD/NXR160 BROS ESDD/NXR160 BROS ESDD;2018;Condutor;Lesões Leves;29;Masculino;0;1;0;0;-3,8192799;-38,50268337;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
381686;851093;05/09/2021;domingo;20:00:00;CE;116;12,2;FORTALEZA;Sim;Velocidade Incompatível;2;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Não Informado;Sim;690253;Motocicleta;;NA;Condutor;Lesões Graves;17;Masculino;0;0;1;0;-3,85229867;-38,49538933;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
381686;851093;05/09/2021;domingo;20:00:00;CE;116;12,2;FORTALEZA;Sim;Velocidade Incompatível;1;Tombamento;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Não Informado;Sim;690253;Motocicleta;;NA;Condutor;Lesões Graves;17;Masculino;0;0;1;0;-3,85229867;-38,49538933;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
381686;851093;05/09/2021;domingo;20:00:00;CE;116;12,2;FORTALEZA;Não;Acumulo de areia ou detritos sobre o pavimento;2;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Não Informado;Sim;690253;Motocicleta;;NA;Condutor;Lesões Graves;17;Masculino;0;0;1;0;-3,85229867;-38,49538933;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
381686;851093;05/09/2021;domingo;20:00:00;CE;116;12,2;FORTALEZA;Não;Acumulo de areia ou detritos sobre o pavimento;1;Tombamento;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Não Informado;Sim;690253;Motocicleta;;NA;Condutor;Lesões Graves;17;Masculino;0;0;1;0;-3,85229867;-38,49538933;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
381686;851093;05/09/2021;domingo;20:00:00;CE;116;12,2;FORTALEZA;Não;Ingestão de álcool pelo condutor;2;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Não Informado;Sim;690253;Motocicleta;;NA;Condutor;Lesões Graves;17;Masculino;0;0;1;0;-3,85229867;-38,49538933;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
381686;851093;05/09/2021;domingo;20:00:00;CE;116;12,2;FORTALEZA;Não;Ingestão de álcool pelo condutor;1;Tombamento;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Não Informado;Sim;690253;Motocicleta;;NA;Condutor;Lesões Graves;17;Masculino;0;0;1;0;-3,85229867;-38,49538933;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
381803;853495;06/09/2021;segunda-feira;09:20:00;CE;222;1,7;FORTALEZA;Sim;Condutor deixou de manter distância do veículo da frente;1;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Sol;Múltipla;Reta;Sim;690564;Automóvel;I/CHEVROLET CLASSIC LS/CHEVROLET CLASSIC LS/CHEVROLET CLASSIC LS/CHEVROLET CLASSIC LS/CHEVROLET CLASSIC LS/CHEVROLET CLASSIC LS/CHEVROLET CLASSIC LS/CHEVROLET CLASSIC LS;2014;Condutor;Não Informado;51;Não Informado;0;0;0;0;-3,737804;-38,578061;SPRF-CE;DEL01-CE;UOP01-DEL01-CE
381803;853493;06/09/2021;segunda-feira;09:20:00;CE;222;1,7;FORTALEZA;Sim;Condutor deixou de manter distância do veículo da frente;1;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Sol;Múltipla;Reta;Sim;690563;Ônibus;M.BENZ/LO915 NEOBUS TH/LO915 NEOBUS TH/LO915 NEOBUS TH/LO915 NEOBUS TH/LO915 NEOBUS TH/LO915 NEOBUS TH/LO915 NEOBUS TH/LO915 NEOBUS TH;2010;Condutor;Ileso;34;Masculino;1;0;0;0;-3,737804;-38,578061;SPRF-CE;DEL01-CE;UOP01-DEL01-CE
382167;855278;07/09/2021;terça-feira;23:40:00;CE;116;4;FORTALEZA;Não;Velocidade Incompatível;2;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Múltipla;Reta;Sim;691120;Automóvel;RENAULT/LOGAN EXPR 1016V/LOGAN EXPR 1016V/LOGAN EXPR 1016V/LOGAN EXPR 1016V/LOGAN EXPR 1016V/LOGAN EXPR 1016V/LOGAN EXPR 1016V/LOGAN EXPR 1016V;2014;Passageiro;Ileso;1;Masculino;1;0;0;0;-3,7867209;-38,5114568;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
382167;855276;07/09/2021;terça-feira;23:40:00;CE;116;4;FORTALEZA;Não;Velocidade Incompatível;2;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Múltipla;Reta;Sim;691120;Automóvel;RENAULT/LOGAN EXPR 1016V/LOGAN EXPR 1016V/LOGAN EXPR 1016V/LOGAN EXPR 1016V/LOGAN EXPR 1016V/LOGAN EXPR 1016V/LOGAN EXPR 1016V/LOGAN EXPR 1016V;2014;Testemunha;Não Informado;31;Não Informado;0;0;0;0;-3,7867209;-38,5114568;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
382167;855275;07/09/2021;terça-feira;23:40:00;CE;116;4;FORTALEZA;Não;Velocidade Incompatível;2;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Múltipla;Reta;Sim;691120;Automóvel;RENAULT/LOGAN EXPR 1016V/LOGAN EXPR 1016V/LOGAN EXPR 1016V/LOGAN EXPR 1016V/LOGAN EXPR 1016V/LOGAN EXPR 1016V/LOGAN EXPR 1016V/LOGAN EXPR 1016V;2014;Passageiro;Lesões Leves;31;Feminino;0;1;0;0;-3,7867209;-38,5114568;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
